Unnamed: 0,product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,manufacturer,discount_percentage,Revenue
152,52329861,Con Đường Hồi Giáo (Tái Bản 2020),Nguyễn Phương Mai,100000,60000,4379,Others,859,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,262740000
153,14053724,Sự Cứu Rỗi Của Thánh Nữ,Higashino Keigo,128000,76800,6399,Tiểu Thuyết,673,4.8,Unknown,40.0,491443200
154,2496281,Đồi Gió Hú (Tái Bản),Emily Bronte,108000,64800,3617,Tác Phẩm Kinh Điển,497,4.8,Unknown,40.0,234381600
155,202851059,One Piece -Tập 101: “Siêu Sao Thượng Đài”,Unknown,22000,18000,1591,Others,142,4.8,Nhà Xuất Bản Kim Đồng,18.18,28638000
156,187338036,Chiến Tranh Tiền Tệ - Tập 4,Song Hong Bing,185000,131000,1124,"Sách Tài Chính, Tiền Tệ",145,5.0,Nhà Xuất Bản Lao Động,29.19,147244000
157,111580006,Muôn Kiếp Nhân Sinh 2 (Khổ Nhỏ),Nguyên Phong,148000,97600,3843,Others,907,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.05,375076800
158,35191892,21 Bài Học Cho Thế Kỷ 21,Yuval Noah Harari,209000,125400,18353,Tiểu Thuyết,1681,4.6,Nhà Xuất Bản Thế Giới,40.0,2301466200
159,3737963,Bức Xúc Không Làm Ta Vô Can (Tái Bản),Đặng Hoàng Giang,85000,51000,10535,Others,941,4.8,Unknown,40.0,537285000
160,157240665,Ra Bờ Suối Ngắm Hoa Kèn Hồng (Truyện Dài-Nguyễn Nhật Ánh),Nguyễn Nhật Ánh,145000,85001,9116,Truyện Dài,1867,5.0,Nxb Trẻ,41.38,774869116
161,202450677,Chú Thuật Hồi Chiến Tập 8,Gege Akutami,30000,28100,2175,Others,393,5.0,Nhà Xuất Bản Kim Đồng,6.33,61117500
162,76388962,"Chúng Ta Rồi Sẽ Hạnh Phúc, Theo Những Cách Khác Nhau [Tặng Kèm: 01 Bookmark]",Thảo Thảo,86000,58100,7991,Truyện Ngắn - Tản Văn - Tạp Văn,1691,4.8,Nhà Xuất Bản Văn Học,32.44,464277100
163,90622579,Tâm Lý Học - Nghệ Thuật Giải Mã Hành Vi,Trần Lộ,150000,96001,7268,Others,1578,4.8,Nhà Xuất Bản Thanh Niên,36.0,697735268
164,8848897,Trí Tuệ Do Thái (Tái Bản 2018),Eran Katz,189000,145000,63,Others,9,5.0,Nhà Xuất Bản Lao Động Xã Hội,23.28,9135000
165,72882553,Kỷ Luật Tự Giác (Tặng Kèm Bookmark ),Tiểu Dã,84000,54001,9508,Others,1881,4.8,Nhà Xuất Bản Thế Giới,35.71,513441508
166,81323246,90-20-30 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Bản Đen Trắng),Huỳnh Vĩnh Sơn,195000,136500,6127,Sách Marketing - Bán Hàng,1330,5.0,Nhà Xuất Bản Dân Trí,30.0,836335500
167,205563269,ĐƯỜNG XƯA MÂY TRẮNG,Thích Nhất Hạnh,280000,223000,95,Others,5,4.2,Nhà Xuất Bản Hồng Đức,20.36,21185000
168,52329765,Biên Niên Ký Chim Vặn Dây Cót (Tái Bản 2020),Haruki Murakami,199000,119400,2303,Tiểu Thuyết,533,4.8,Nhà Xuất Bản Hội Nhà Văn,40.0,274978200
170,13419678,Đi Tìm Lẽ Sống ( Tái Bản ),Viktor Emil Frankl,88000,50100,16762,Others,2004,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,43.07,839776200
171,201892204,Black Jack - Tập 15 (Bìa Mềm),Osamu Tezuka,30000,26100,329,Others,34,5.0,Nxb Trẻ,13.0,8586900
172,10140336,Hãy Chăm Sóc Mẹ (Tái Bản 2019),Shin Kyung Sook,90000,54000,6584,Tiểu Thuyết,878,4.8,Unknown,40.0,355536000
173,185067342,Tô Bình Yên Vẽ Hạnh Phúc (Tái Bản),Kulzsc,88000,69000,1551,Others,179,5.0,Nhà Xuất Bản Phụ Nữ,21.59,107019000
174,205336471,Dr.Slump Ultimate Edition - Tập 13,Akira Toriyama,60000,59900,200,Others,11,5.0,Nhà Xuất Bản Kim Đồng,0.17,11980000
175,59262880,Người Bán Hàng Vĩ Đại Nhất Thế Giới (Tái Bản 2020),Og Mandino,148000,84300,5024,Bài Học Kinh Doanh,775,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,43.04,423523200
176,201226690,Đô Thị Linh Dị,Nguyễn Ngọc Thạch,145000,109000,273,Others,23,4.8,Nhà Xuất Bản Hội Nhà Văn,24.83,29757000
177,204635033,Thám Tử Lừng Danh Conan - Tập 100 - Bìa Gập,Gosho Aoyama,20000,19000,2802,Others,0,0.0,Nhà Xuất Bản Kim Đồng,5.0,53238000
178,168234714,Cư Xử Như Đàn Bà Suy Nghĩ Như Đàn Ông,Steve Harvey,109000,86000,1055,Others,107,4.8,Nhà Xuất Bản Hà Nội,21.1,90730000
179,113540576,Hảo Nữ Trung Hoa,Hân Nhiên,128000,76800,2631,Truyện Dài,599,5.0,Nhà Xuất Bản Hà Nội,40.0,202060800
180,50685547,Bản Đồ,Aleksandra Mizielińska,345000,207000,5237,Kiến Thức - Bách Khoa,877,4.8,Nhà Xuất Bản Lao Động,40.0,1084059000
181,108715084,"Rio Book No.1 - Xấu Thế Nào, Đẹp Ra Sao - Bí Kíp Thẩm Định Thiết Kế Trong Marketing (Tái Bản Lần 6)",Rio Creative,175000,153000,3607,Sách Marketing - Bán Hàng,657,5.0,Nhà Xuất Bản Lao Động,12.57,551871000
182,141333746,"Chúng Ta Học Thế Nào - How We Learn (Sự Thật Khó Tin Về Việc Học Nó Diễn Ra Khi Nào, Ở Đâu , Và Tại Sao)",Benedict Carey,150000,95001,1567,Sách Giáo Dục,197,4.8,Nhà Xuất Bản Thế Giới,36.67,148866567
183,110448022,Ba Phút Sơ Cứu,Bs Ngô Đức Hùng,140000,84000,1631,Others,248,5.0,Nhà Xuất Bản Thế Giới,40.0,137004000
184,207255710,Sword Art Online 023,Reki Kawahara,125000,87300,108,Light Novel,6,4.0,Nhà Xuất Bản Hà Nội,30.16,9428400
185,74362508,Thần Số Học Ứng Dụng,Joy Woodward,129000,70950,8164,Sách Chiêm Tinh - Horoscope,1477,4.8,Nhà Xuất Bản Thanh Niên,45.0,579235800
186,1670619,Charlotte Và Wilbur (Tái Bản 2018),E.B.White,56000,33600,7113,Truyện Kể Cho Bé,504,5.0,Unknown,40.0,238996800
187,182972780,Kim Các Tự,Mishima Yukio,200000,120000,973,Tác Phẩm Kinh Điển,155,4.8,Nhà Xuất Bản Dân Trí,40.0,116760000
188,205942269,Cánh Cổng Sát Nhân,Higashino Keigo,249000,187000,294,Truyện Trinh Thám,23,5.0,Nhà Xuất Bản Hà Nội,24.9,54978000
189,193450577,Bố Già - Bìa Mềm (Tái Bản 2022),Mario Puzo,150000,86900,340,Tác Phẩm Kinh Điển,34,5.0,Nhà Xuất Bản Văn Học,42.07,29546000
190,2245453,Đúng Việc (Tái Bản),Giản Tư Trung,95000,80000,10038,Sách Nghệ Thuật Sống Đẹp,565,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,15.79,803040000
191,207398345,Kỳ Án Siêu Nhiên - Tập 03,Kyo Shirodaira,35000,28000,72,Others,7,5.0,Nxb Trẻ,20.0,2016000
192,17336360,Lolita (Tái Bản 2019),Vladimir Nabokov,128000,76800,3723,Tiểu Thuyết,738,4.7,Unknown,40.0,285926400
193,66619715,Vị Tu Sĩ Bán Chiếc Ferrari (Tái Bản),Robin Sharma,98000,55800,4268,Others,674,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,43.06,238154400
194,14136016,"Phía Nam Biên Giới, Phía Tây Mặt Trời (Tái Bản 2018)",Haruki Murakami,85000,51000,3717,Tiểu Thuyết,525,5.0,Unknown,40.0,189567000
195,11189120,Đồi Thỏ (Tái Bản 2019),Richard Adams,145000,87000,3958,Tiểu Thuyết,500,4.8,Unknown,40.0,344346000
196,96357336,Cáo Pax,Sara Pennypacker,116000,69600,1589,Tiểu Thuyết,303,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,110594400
197,200694866,Blue Period - Tập 05,Yamaguchi Tsubasa,48000,41700,491,Others,54,5.0,Nxb Trẻ,13.12,20474700
198,195649312,Trí Tuệ Do Thái  (Tái Bản 2022),Eran Katz,189000,123000,515,Others,47,4.8,Nhà Xuất Bản Công Thương,34.92,63345000
199,109793160,Combo 2 Cuốn: Bạn Không Thông Minh Lắm Đâu +  Bạn Đỡ Ngu Ngơ Rồi Đấy (Tái Bản) ,David Mcraney,268000,170000,1555,Others,314,5.0,Nhà Xuất Bản Thế Giới,36.57,264350000
200,76776245,Nghệ Thuật Tư Duy Phản Biện,Albert Rutherford,129000,82100,3606,Others,564,4.8,Nhà Xuất Bản Lao Động,36.36,296052600
201,186271356,Từ điển xây kênh từ cơ bản đến thành công,Cấn Mạnh Linh,199000,199000,448,Sách Marketing - Bán Hàng,30,4.8,Nhà Xuất Bản Thanh Niên,0.0,89152000
202,207494285,Tớ Rất Yêu Doraemon,Shintaro Mugiwara,128000,128000,99,Others,2,5.0,Nhà Xuất Bản Kim Đồng,0.0,12672000
203,203757836,Dragon Ball Full Color - Phần Năm: Truy Lùng Cell Bọ Hung - Tập 6,Akira Toriyama,77000,77000,335,Others,30,5.0,Nhà Xuất Bản Kim Đồng,0.0,25795000
204,202450678,Fullmetal Alchemist - Cang Giả Kim Thuật Sư - Fullmetal Edition Tập 17 [Tặng Kèm Bookmark PVC],Hiromu Arakawa,69000,68000,437,Others,34,5.0,Nhà Xuất Bản Kim Đồng,1.45,29716000
205,186286187,Nhà Lãnh Đạo Không Chức Danh,Robin Sharma,105000,75400,866,Bài Học Kinh Doanh,36,5.0,Nxb Trẻ,28.19,65296400
206,168293266,Chiến Tranh Tiền Tệ - Phần 2 - Sự Thống Trị Của Quyền Lực Tài Chính ( Tái Bản 2022),Song Hong Bing,170000,120000,1793,"Sách Tài Chính, Tiền Tệ",269,5.0,Nhà Xuất Bản Lao Động,29.41,215160000
207,49747007,Hai Mặt Của Gia Đình,Choi Kwanghuyn,98000,63001,10641,Others,1722,4.8,Nhà Xuất Bản Thanh Niên,35.71,670393641
208,205819593,Tình Đầu Nhạt Phai - Tập 1,Wataru Hinekure,58000,49200,227,Others,31,5.0,Nhà Xuất Bản Hà Nội,15.17,11168400
209,139567621,Thức Tỉnh Mục Đích Sống (Tái Bản),Eckhart Tolle,148000,97600,1701,Sách Nghệ Thuật Sống Đẹp,185,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.05,166017600
210,198198468,Hay Chúng Mình Đừng Hứa Hẹn Gì Nhau,Minh Dự,115000,64200,272,Truyện Ngắn - Tản Văn - Tạp Văn,21,5.0,Nhà Xuất Bản Văn Học,44.17,17462400
211,202878479,Kingdom - Tập 37,Yasuhisa Hara,45000,41000,371,Others,13,5.0,Nxb Trẻ,8.89,15211000
212,10767515,Phân Tâm Học Nhập Môn,Unknown,159000,95400,3487,Others,392,4.7,Unknown,40.0,332659800
213,113540577,Anne Tóc Đỏ Dưới Chái Nhà Xanh,Lucy Maud Montgomery,119000,71400,1448,Tiểu Thuyết,275,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,103387200
214,205299640,Vừa Tỉnh Dậy Thì Nghe Nói Tôi Kết Hôn Rồi (Tập 3),Mộc Qua Hoàng,159000,118000,272,Truyện Đam Mỹ,47,4.6,Nhà Xuất Bản Dân Trí,25.79,32096000
215,19792256,Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019),Luis Sepulveda,49000,29400,25408,Văn Học Thiếu Nhi,2482,5.0,Nhà Xuất Bản Thế Giới,40.0,746995200
216,1445365,Dưới Một Mái Nhà Ở Paris,Guillaume Musso,119000,71400,4427,Tiểu Thuyết,420,4.8,Unknown,40.0,316087800
217,55506686,Tiktok Marketing,Markus Rach,139000,90100,3188,Sách Marketing - Bán Hàng,370,4.5,Nhà Xuất Bản Thanh Niên,35.18,287238800
218,192048665,Vỡ lòng về tiền tệ Money for Beginners,Eddie Reynolds,150000,90000,359,"Sách Tài Chính, Tiền Tệ",29,4.8,Nhà Xuất Bản Thế Giới,40.0,32310000
219,203231264,Hậu Cung Như Ý Truyện - Tập 1,Lưu Liễm Tử,229000,166000,356,Others,56,4.8,Nhà Xuất Bản Văn Học,27.51,59096000
220,15397971,Hà Nội Băm Sáu Phố Phường (Tái bản 2019),Thạch Lam,50000,30000,1899,Truyện Ngắn - Tản Văn - Tạp Văn,311,5.0,Unknown,40.0,56970000
221,100931416,Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),Simon Sinek,109000,76300,3344,Sách Kỹ Năng Làm Việc,361,4.8,Nhà Xuất Bản Công Thương,30.0,255147200
222,46789754,Hiểu Hết Về Kinh Doanh,Dk,380000,228000,5305,Bài Học Kinh Doanh,758,4.7,Nhà Xuất Bản Thế Giới,40.0,1209540000
223,4466841,Trưởng Thành Sau Ngàn Lần Tranh Đấu (Tái Bản),Kim Ran Do,95000,57000,9192,Truyện Ngắn - Tản Văn - Tạp Văn,609,4.7,Unknown,40.0,523944000
224,14684952,Khu Vườn Bí Mật ( Tái Bản 2019 ),Frances Hodgson Burnett,96000,57600,3490,Tiểu Thuyết,421,4.8,Unknown,40.0,201024000
225,206607121,Kẻ Thù Không Đội Trời Chung Của Tôi Cuối Cùng Cũng Phá Sản - Tập 3,Tương Tử Bối,189000,144000,94,Truyện Đam Mỹ,19,5.0,Nhà Xuất Bản Hà Nội,23.81,13536000
226,9948025,Thần Thoại Bắc Âu,Neil Gaiman,110000,88000,1,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,0,0.0,Nhà Xuất Bản Văn Học,20.0,88000
227,4085859,Lắng Nghe Gió Hát,Haruki Murakami,75000,45000,4834,Truyện Ngắn - Tản Văn - Tạp Văn,346,5.0,Unknown,40.0,217530000
228,126743459,Fear - Sợ Hãi (Hóa Giải Sợ Hãi Bằng Tình Thương),Thích Nhất Hạnh,109000,76300,2516,Others,332,5.0,Nhà Xuất Bản Thế Giới,30.0,191970800
229,155550591,Dinh Dưỡng Học Bị Thất Truyền - Dinh Dưỡng Đẩy Lùi Bệnh Tật,Vương Đào,178000,126000,1920,Kiến Thức Bách Khoa,171,5.0,Nhà Xuất Bản Dân Trí,29.21,241920000
230,179063952,Khi Mọi Điểm Tựa Đều Mất,Marci Shimoff,98000,64600,747,Sách Nghệ Thuật Sống Đẹp,76,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,34.08,48256200
231,51244265,Lược Sử Kinh Tế Học,Niall Kishtainy,135000,81000,2408,Sách Kinh Tế Học,372,4.8,Nhà Xuất Bản Thế Giới,40.0,195048000
232,85396163,Combo 2 Cuốn: Yêu Những Điều Không Hoàn Hảo + Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,224000,151001,3650,Truyện Ngắn - Tản Văn - Tạp Văn,773,5.0,Nhiều Nhà Xuất Bản,32.59,551153650
233,87959748,451 Độ F,Ray Bradbury,99000,59400,1636,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,368,5.0,Nhà Xuất Bản Văn Học,40.0,97178400
234,148761077,Khách Sạn Mặt Nạ 1,Higashino Keigo,175000,105000,1938,Truyện Trinh Thám,402,4.8,Nhà Xuất Bản Hà Nội,40.0,203490000
235,205942280,"Dám Sống Hướng Nội Và Cực Kỳ Nhạy Cảm - Cẩm Nang Về Ranh Giới, Niềm Vui, Và Sự Chữa Lành",Ilse Sand,99000,59400,87,Sách Nghệ Thuật Sống Đẹp,4,5.0,Nhà Xuất Bản Thế Giới,40.0,5167800
236,982037,Thú Tội,Minato Kanae,86000,51600,10031,Truyện Trinh Thám,1213,4.7,Unknown,40.0,517599600
237,100321478,Muốn An Được An (Tái bản 2021),Thích Nhất Hạnh,65000,45500,1912,Others,231,5.0,Nhà Xuất Bản Lao Động,30.0,86996000
238,207398354,Shaman King - Tập 22,Hiroyuki Takei,35000,30400,63,Others,5,5.0,Nxb Trẻ,13.14,1915200
239,105483727,Ổn Định Hay Tự Do,Trương Học Vĩ,129000,83001,4388,Others,920,5.0,Nhà Xuất Bản Văn Học,35.66,364208388
240,104741661,Combo 2 Tập : 999 Lá Thư Gửi Cho Chính Mình (Tái Bản),Miêu Công Tử,258000,180001,5669,Others,1020,5.0,Nhà Xuất Bản Thanh Niên,30.23,1020425669
241,130996088,Câu Chuyện Ngôn Ngữ,David Crystal,160000,96000,1286,Sách Giáo Dục,243,5.0,Nhà Xuất Bản Thế Giới,40.0,123456000
242,197629358,Chúng Ta Có Hẹn Với Bình Yên,Én – Thích A Tèo,89000,67000,406,Others,35,4.8,Nhà Xuất Bản Văn Học,24.72,27202000
243,179546078,Luật Hấp Dẫn - Quy Luật Về Sức Mạnh Tâm Trí Và Phát Huy Năng Lượng Tích Cực Để Làm Chủ Định Mệnh,Prentice Mulford,139000,97200,724,Others,62,4.8,Nhà Xuất Bản Thanh Niên,30.07,70372800
244,193979870,Vụ Án Mạng Bên Hồ,Higashino Keigo,155000,118000,445,Truyện Trinh Thám,40,5.0,Nhà Xuất Bản Thanh Niên,23.87,52510000
245,95218451,Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở (Tái Bản),Masato Takeuchi,260000,182000,2198,Sách Làm Cha Mẹ,296,5.0,Nhà Xuất Bản Lao Động,30.0,400036000
246,200779133,Nếu Biết Trăm Năm Là Hữu Hạn (Tái Bản Lần 20)- Ấn Bản Đặc Biệt,Phạm Lữ Ân,209000,166000,224,Truyện Ngắn - Tản Văn - Tạp Văn,22,5.0,Nhà Xuất Bản Hội Nhà Văn,20.57,37184000
247,116397449,Người Tình Sputnik,Haruki Murakami,86000,51600,1057,Tiểu Thuyết,208,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,54541200
248,4255933,Plato Và Con Thú Mỏ Vịt Bước Vào Quán Bar (Tái Bản 2018 ),Thomas Cathcart & Daniel Klein,100000,60000,3975,Tiểu Sử - Hồi Ký,488,4.8,Unknown,40.0,238500000
249,204051994,Ngôi nhà kỳ quái,Uketsu,138000,103000,175,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,21,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,25.36,18025000
250,173865570,Một Cuốn Sách Về Chủ Nghĩa Tối Giản (Tái bản 2022),Chi Nguyễn – The Present Writer,129000,129000,3784,Others,529,5.0,Nhà Xuất Bản Thế Giới,0.0,488136000
251,117595535,Kẻ Ngoại Cuộc,Albert Camus,123000,73800,1380,Tiểu Thuyết,293,4.8,Nhà Xuất Bản Dân Trí,40.0,101844000
252,148760915,Khách Sạn Mặt Nạ 2 - Đêm Trước Lễ Hội Hóa Trang,Higashino Keigo,125000,75000,1871,Truyện Trinh Thám,369,5.0,Nhà Xuất Bản Hà Nội,40.0,140325000
253,614878,Ruột Ơi Là Ruột,Giulia Enders,100000,60000,6789,Văn Học Thiếu Nhi,495,4.8,Unknown,40.0,407340000
254,69624539,Khoa Học Về Yoga,Ann Swanson,300000,180000,1916,Lĩnh Vực Khác,345,4.8,Nhà Xuất Bản Thế Giới,40.0,344880000
255,130996082,Bồ Câu Bay Đi Tìm Bà,Walter Macken,77000,46200,1429,Văn Học Thiếu Nhi,169,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,66019800
256,158019962,Combo 3 Cuốn Bộ Sách: Nuôi Con Không Phải Là Cuộc Chiến 2 (Tái Bản),Hachun Lyonnet (Hà Chũn),377000,263900,1315,Sách Làm Cha Mẹ,146,5.0,Nhà Xuất Bản Lao Động,30.0,347028500
257,1471885,Cơn Sốt Lúc Bình Minh,Gárdos Péter,89000,35600,453,Tiểu Thuyết,13,4.8,Unknown,60.0,16126800
258,3608623,Bí Mật Của Phan Thiên Ân,Alan Phan,69000,69000,23364,Bài Học Kinh Doanh,2272,4.8,Nhà Xuất Bản Thế Giới,0.0,1612116000
259,110448020,Nhà Ảo Thuật Đen Và Vụ Án Mạng Tại Thị Trấn Không Tên,Higashino Keigo,199000,119400,2293,Truyện Trinh Thám,524,4.8,Nhà Xuất Bản Hà Nội,40.0,273784200
260,207301603,Thiên Quan Tứ Phúc - Tập 7,Mặc Hương Đồng Khứu,159000,112000,72,Truyện Đam Mỹ,12,5.0,Nhà Xuất Bản Hà Nội,29.56,8064000
262,76012203,Cuộc Đời Là Một Tiểu Thuyết,Guillaume Musso,140000,119000,88,Tiểu Thuyết,21,5.0,Nhà Xuất Bản Hội Nhà Văn,15.0,10472000
263,177637709,Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),Robin Sharma,185000,131400,4411,Others,43,4.8,Nxb Trẻ,28.97,579605400
264,93327797,Tư Duy Nhanh Và Chậm (Tái Bản),Daniel Kahneman,269000,169470,1200,Others,189,4.8,Nhà Xuất Bản Thế Giới,37.0,203364000
265,57761618,Vụ Án Mạng Ở Lữ Quán Kairotei,Higashino Keigo,123000,73800,4242,Truyện Trinh Thám,791,4.8,Nhà Xuất Bản Hà Nội,40.0,313059600
266,184070223,OSHO - Cảm Xúc,Osho,188000,124000,1333,Sách Nghệ Thuật Sống Đẹp,164,5.0,Nhà Xuất Bản Dân Trí,34.04,165292000
267,149089470,Những Vị Thần Nước Mỹ,Neil Gaiman,250000,150000,1912,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,401,4.7,Nhà Xuất Bản Phụ Nữ Việt Nam,40.0,286800000
268,197634260,Black Jack - Tập 14,Osamu Tezuka,30000,26000,692,Others,67,5.0,Nxb Trẻ,13.33,17992000
269,77109209,Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),Austin Kleon,99000,63300,596,Sách Kỹ Năng Làm Việc,109,4.8,Nhà Xuất Bản Thế Giới,36.06,37726800
270,54614797,"Có Một Ngày, Bố Mẹ Sẽ Già Đi",Unknown,96000,58520,10530,Truyện Ngắn - Tản Văn - Tạp Văn,2252,4.8,Nhà Xuất Bản Thế Giới,39.04,616215600
271,59043891,Hố (Louis Sachar)(Tái Bản 2020),Louis Sachar,72000,43200,900,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,158,5.0,Nhà Xuất Bản Hội Nhà Văn,40.0,38880000
272,205148084,Kingdom - Tập 38,Yasuhisa Hara,45000,42000,166,Others,4,4.8,Nxb Trẻ,6.67,6972000
273,87226754,Một Cuốn Sách Buồn… Cười - Vui Vẻ Không Quạu Nha 2,Ở Đây Zui Nè,79000,51001,7106,Truyện Ngắn - Tản Văn - Tạp Văn,1610,4.8,Nhà Xuất Bản Phụ Nữ Việt Nam,35.44,362413106
274,52584834,Tư Duy Hệ Thống Trong Công Việc,Steven Schuster,89000,57100,4901,Others,604,4.7,Nhà Xuất Bản Thế Giới,35.84,279847100
275,57911668,Kho Báu Bị Nguyền Rủa,Michel Bussi,189000,161000,2802,Truyện Trinh Thám,0,0.0,Nhà Xuất Bản Hội Nhà Văn,14.81,451122000
276,202878483,"Gửi em, người bất tử - Tập 14",Yoshitoki Oima,30000,26100,209,Others,16,5.0,Nxb Trẻ,13.0,5454900
277,112110014,TÂM LÝ HỌC ỨNG DỤNG,Unknown,129000,83000,3674,Others,561,4.8,Nxb Đại Học Kinh Tế Quốc Dân,35.66,304942000
278,766386,Thiên Môn Chi Uy,Phương Bạch Vũ,90000,72000,8,Tiểu Thuyết,1,5.0,Unknown,20.0,576000
279,192475873,Để Con Được Ốm,Nguyễn Trí Đoàn,120000,72000,321,Sách Làm Cha Mẹ,9,5.0,Nhà Xuất Bản Thế Giới,40.0,23112000
280,100958444,Hạnh Phúc Cầm Tay (Tái Bản),Thich Nhất Hạnh,75000,52500,1287,Sách Nghệ Thuật Sống Đẹp,149,5.0,Nhà Xuất Bản Lao Động,30.0,67567500
281,58695343,Kỹ Năng Giao Tiếp Đỉnh Cao,Lý Tử Quyên,96000,68000,2569,Others,424,4.8,Nhà Xuất Bản Thanh Niên,29.17,174692000
282,207217783,ĐỪNG NÓI VỀ CHÚNG TA VỚI NGƯỜI SAU,Trí,108000,98800,101,Truyện Ngắn - Tản Văn - Tạp Văn,16,5.0,Nhà Xuất Bản Văn Học,8.52,9978800
283,17879295,Chó sủa nhầm cây - Tại sao những gì ta biết về thành công có khi lại sai,Eric Barker,150000,108000,10341,Others,1318,4.8,Unknown,28.0,1116828000
284,4940239,Hai Số Phận (Bìa Cứng),Jeffrey Archer,175000,103000,23025,Tác Phẩm Kinh Điển,4046,4.8,Unknown,41.14,2371575000
285,36727163,Người Nam Châm (Tái Bản 2019),Jack Canfield & Dd.Watkins,65000,46000,14075,Sách Kỹ Năng Làm Việc,1774,5.0,Unknown,29.23,647450000
286,625841,Lời Thú Tội Mới Của Một Sát Thủ Kinh Tế (Tái Bản),John Perkins,190000,145000,3777,Sách Kinh Tế Học,390,4.7,Unknown,23.68,547665000
